Id,Label,Modularity Class
152253181323,,353
101182424826,,353
120193547992106,,353
62385134656,,353
47248349642,,353
136375873058197,,353
213473125436,,353
62870244435,,353
118376048191733,,353
182731275247,,353
258937929870,,353
91483877179,,353
13080405825,,353
149905898402489,,353
107114435989183,,353
161719573862071,,353
172276266128827,,353
112224785509567,,353
154292607935091,,591
197442966158,,353
112143705508092,,353
121677297881731,,353
135721966447374,,353
153015401407518,,353
127792717289570,,353
113549605384192,,353
194618740569221,,353
115240778549,,353
351568721557270,,353
175591652466,,353
110370548983921,,353
113202085422445,,353
134200379957259,,353
144704116454,,425
360788672439,,353
108157639246587,,30
9351577890,,30
122899935157,,30
48703838017,,30
49414839492,,30
129092333815641,,15
136687330848,,15
57503876795,,15
109486632442405,,15
154958050208,,15
11520477383,,15
130986543611613,,62
402530336471929,,62
221292025304,,62
40266450723,,62
115099212807,,353
134308339937120,,62
6422223812,,62
171857029512609,,62
108614982500363,,62
5941596308,,62
488654104540827,,435
151023431618842,,435
139595646156363,,435
310723942296812,,435
333484360043394,,435
116842969002,,435
108027232563021,,435
143876842289671,,435
231879215961,,435
325466424240,,435
103069173066197,,435
145909668782400,,435
128969157117238,,435
257165630981390,,266
222890444392172,,266
183254715037602,,266
342358682443151,,266
215086381982501,,402
168340409936290,,402
254072211300406,,402
111930158908294,,402
130401537042831,,402
103245299769934,,402
218605048150045,,581
101006758679,,402
151350538219166,,402
106266142734905,,402
106117309408476,,402
167558651116,,402
86070219066,,402
65897908806,,402
94625801266,,402
186252908079,,402
24801815324,,402
263985230473304,,402
239049466129649,,402
36642253895,,402
388839784560240,,267
173805136009974,,183
286630804848885,,183
612436472132338,,183
240045796161932,,183
110762592296603,,297
105988579431727,,183
359067036700,,183
108224209198114,,486
502691209783352,,183
142025083614,,611
182009688492394,,183
142566145811445,,183
205564712807334,,183
216560861874304,,183
519365084763495,,183
411695368879051,,183
473190579401536,,183
586375758071065,,183
14358700961,,183
140704295941411,,183
128307803955421,,620
12227991815,,183
127373240761621,,183
5957957772,,183
38431837571,,183
202127176585389,,183
209897659129258,,183
151962384848249,,183
163607333663605,,183
178853368796190,,183
198057585901,,183
385487234829827,,183
381867905214080,,183
321852964607210,,183
109185595779898,,183
172353206645,,183
241884821715,,183
367098866641680,,183
113996891965423,,183
166828326725446,,183
201728819844268,,183
123794353269,,183
199755406705163,,183
154904987878696,,183
8721779314,,297
140388949338773,,183
207165332642028,,183
130155779157,,183
54529719205,,183
176015134996,,183
270544122989801,,183
103324433110220,,183
60018507734,,183
277064760831,,183
126206350751739,,183
159785217245,,183
394845353875259,,183
93683258573,,183
117807388246283,,183
344292038995296,,183
61560386674,,183
271161522937990,,183
95814704658,,183
315667898514937,,581
114704418562400,,183
191943604152618,,183
111685325514787,,183
328740630512162,,183
267685102560,,183
123548554369370,,183
199788236743377,,183
9391923895,,183
9172042123,,183
143748122320854,,183
114447084084,,183
62050826578,,183
199452480081994,,183
363673225415,,183
148205768557928,,183
165109573507738,,183
244871298945489,,183
130118193733544,,183
303523266344797,,183
186545821394982,,183
169382159745994,,183
111508268889673,,183
109419795801965,,183
120463208013481,,183
136085555356,,183
264243565884,,183
72575296717,,183
121729451174108,,183
287723484619595,,183
137662367278,,183
295826052642,,183
63224190085,,183
272295903471,,140
78330419325,,183
103991106305546,,183
6177402498,,156
22282881623,,297
106277352744564,,183
103778026327507,,156
297874626944801,,183
96244571772,,183
152399290204,,183
123584184377934,,183
7366656991,,383
351515237928,,183
108247249199134,,183
39810170804,,183
72852404808,,183
154919164527978,,183
103849409652709,,183
147370236109,,183
244760031226,,183
138606292895654,,183
105687816178274,,183
105526042813497,,183
121792421194410,,183
151614548206138,,183
112214575457001,,183
112208908791474,,183
113333945347032,,183
8102124596,,486
6563209365,,183
10393817662,,435
111992292146342,,183
216023344018,,183
7549377574,,183
153958416196,,183
211722548358,,183
30997494983,,183
10150136028315710,,183
170466919680960,,592
246618032192666,,592
1485696668324544,,592
162667540521799,,592
269070183157780,,592
113374468680376,,592
651395414921604,,592
506224632797812,,592
195578050688,,592
376190847430,,592
522035487817905,,592
219535624827882,,592
1397128170510469,,592
456445157769268,,592
93565244140,,592
398600933586554,,592
494195660603888,,592
127427467288940,,592
241281579303116,,592
143299349038045,,592
123419291047729,,592
113471305352697,,592
24335801151,,592
220014178102862,,592
211026695691550,,592
174143962641483,,592
212679995424783,,592
133220270072562,,592
116411841720756,,592
192817140764173,,592
251689258260180,,592
156588707711668,,592
106522746059741,,592
334346843280367,,592
281474565215913,,592
325435751085,,297
188251107246,,581
137489782953586,,592
212431328789506,,592
112636195457377,,592
58534816369,,592
101869976587792,,592
248970571782356,,592
151713231514380,,592
190389617687513,,592
119584988122907,,592
228425291522,,592
137916469562367,,592
124413587570614,,592
200473014881,,592
101082373318994,,592
119989171344952,,592
189386557755320,,592
174470682568232,,592
124934734220913,,592
180733585302357,,592
194981044967,,592
241026987470,,425
59317749542,,633
131157910242899,,592
114850881876605,,592
179010178796374,,592
179067552110031,,592
110790718932390,,297
5816528157,,297
161970873457,,592
172410322775572,,576
136522676388415,,576
134353243256311,,545
23368462446,,576
85980417323,,576
136735109070,,576
239197491304,,576
63849872965,,576
185193078171848,,576
30968512668,,734
8062627951,,734
5738237369,,734
65649190849,,297
170493316096,,297
209423929079677,,297
139219566716,,297
89859403188,,297
304385158803,,297
162754947093787,,297
55782333622,,297
388652417865023,,425
45320869775,,425
51346591319,,425
15926694604,,425
191999702541,,425
227296182067,,425
130249518298,,425
214030577561,,425
47451478290,,425
143713448988730,,425
109800392405923,,620
129400017101628,,620
10225487330,,620
108692219151447,,620
409779832435562,,620
107763965919707,,620
703606183030532,,620
108546565840526,,620
220370884801761,,620
103793926325914,,620
103806952990836,,620
12328480814,,620
292313814228752,,620
109532182399282,,620
8649180465,,620
113908438619549,,620
109580269061850,,620
286433784707989,,620
172982536608,,620
127282130630473,,620
138003462891233,,620
194456303922136,,353
274425183342,,353
146023025470905,,353
383763321729614,,353
451819321588595,,353
567889306609800,,353
119813311401346,,353
439903822686565,,353
110236855693675,,353
115227925159776,,353
197122927006,,353
433290946714213,,353
139188699575723,,353
104034386298713,,353
131843383510885,,353
169096116474520,,353
57421062540,,353
240340637569,,353
250978823463,,353
112920025389966,,353
270307259671888,,353
492410544113200,,353
388071227942020,,62
104346696334486,,353
343083972380297,,353
466279020072812,,353
132031803493442,,353
134854339973101,,353
218584604875367,,353
110150283477,,353
156796364358713,,353
204695502930717,,353
204601532894426,,353
164325986931100,,353
190270787674994,,353
355480444479171,,353
220915537962267,,353
84705364071,,353
100634726658627,,353
134638276557418,,353
395738317153875,,353
122824164434815,,353
298133796063,,353
186222545108,,353
335254096513523,,353
251262466567,,353
192314234122288,,353
127848493898926,,353
45385263167,,353
183994578300949,,353
97186328229,,353
183819085002430,,353
124684690934636,,353
197004710323728,,353
652940431452516,,352
374809010319,,352
192882907391733,,352
124972380862341,,352
421622664534596,,352
504793816215658,,352
120045231405838,,352
160293696148,,425
177866685660844,,402
137033333036004,,402
58847627975,,402
70586205616,,402
103535048155,,402
276272859110136,,402
11144370697,,402
52895322545,,402
203865676352961,,402
226622411200,,402
200200319994512,,402
69287216829,,402
330980636952299,,402
244075915594,,608
159448040788281,,608
104955704432,,608
124537474300391,,608
109599052407141,,270
278990545567225,,352
157764664284434,,352
116727233033,,352
130220135728,,352
113279375533,,352
152280670036,,352
158177394957,,352
108166409205738,,581
91144912555,,352
124467857577781,,352
155477725919,,352
279771084449,,352
281188605000,,352
153443371388182,,29
193602830663008,,29
239757062779675,,29
223924715579,,29
325848461193,,29
18797601233,,29
130396727010095,,29
70286207855,,29
162004987147090,,29
348902338493210,,271
108765349142210,,581
191829707562869,,581
82000304404,,581
109545722405392,,581
55335730425,,581
207813275930262,,620
332201570227551,,620
108367915854605,,620
185689844947168,,620
260450433182,,620
271778701640,,620
179866715389020,,620
123982130976455,,620
111248318907726,,620
407676291752,,620
112823288732981,,620
67150982149,,620
60342206410,,620
186026631113,,620
30037047899,,620
8261258923,,620
211075745364,,620
19440638720,,344
79707582290,,620
133949023335104,,620
121425889435,,620
17610706465,,620
215155035174862,,620
521421167875039,,620
197902696998300,,620
36269931694,,620
119777658097623,,620
9018645707,,620
97220725556,,620
112996842062497,,620
111868752163269,,620
132209013483472,,620
110586792295705,,620
37542329665,,620
467650669959847,,620
210678925697533,,620
194749250565561,,620
187295754920,,620
326068784094342,,620
116110715807,,620
183918528287715,,620
237991956242668,,620
149123535183908,,620
325100027601900,,620
310900855597059,,620
143906865226,,620
114747495229804,,620
121169329208,,273
267057589404,,274
508227419276594,,466
49524698510,,466
129167640466755,,466
323461897685343,,466
399214430140395,,466
142816939191913,,466
433079400701,,466
106902242707163,,466
108023629232681,,466
124095437682432,,466
437986385314,,466
121803531179974,,466
157591167604666,,581
195025193866138,,581
165654846479,,581
99786308526,,581
119051978171476,,581
158841254171778,,581
219630557031,,581
216914116048,,581
316279447217,,581
6449804933,,581
89551925807,,581
283468443427,,581
243286028634,,581
201403489906840,,352
146835412097584,,352
58798568491,,352
150743138355874,,352
199927880113252,,352
17737908638,,352
230097475795,,352
154061611326241,,352
153280474684631,,352
57391784976,,352
293533748778,,352
122660121101711,,352
20092504125,,156
62811070087,,352
123263907709883,,352
37109862908,,352
94051990197,,352
90675054811,,352
88171009501,,352
138959862781232,,352
236978119684416,,352
131298263665,,352
101271679721,,352
98346064682,,352
128158381043,,352
68793499001,,426
192867314075752,,352
101747466573892,,352
139903712817654,,353
117859141648218,,353
151455041605894,,353
135784216462442,,353
114140758616196,,277
198529776946692,,277
131550806985508,,277
335463303174373,,277
98119964003,,277
216070838432122,,277
111471012397,,545
218590390104,,277
177420462932,,277
144550371286,,277
251475819670,,156
158012407671491,,156
306120390923,,156
120575881455074,,156
5694548969,,142
307738305968033,,156
113830968663719,,156
215447188556,,156
140689975945165,,156
59414978291,,156
452841660149,,156
64172538654,,142
43031114818,,353
49406479823,,156
126843517347072,,156
41259038606,,156
56565676428,,156
335162725365,,688
36721836867,,688
332595838383,,688
149170741793864,,688
538847239464281,,688
5953837487,,688
198967400430,,688
113062892046773,,688
117358314987878,,688
120443450290,,688
316420815085031,,688
358390211334,,688
153676725095,,688
28809184485,,688
306746895222,,688
111528418871969,,688
108715712484904,,688
111074898918906,,688
151350238236754,,688
132890476762267,,688
271373775698,,688
93470854210,,688
200686779954183,,688
142852669082881,,688
22099341080,,688
5478568761,,435
108577882499824,,435
119140021483720,,435
108464175872622,,435
430339083681181,,435
169884316364701,,435
502878806414595,,435
160660493948571,,435
225755780840889,,435
124975364223617,,435
30004453505,,435
67660623400,,435
201484110954,,435
10333057399,,435
170955006256473,,435
342524569408,,435
311856236940,,435
7819617561,,435
202882259856162,,435
127699500611431,,435
39752116801,,435
136004056435399,,435
350763608267220,,435
22514343104,,435
448438261834194,,435
40421237407,,435
36269151866,,435
220707320698,,435
168795699876906,,435
238994362839169,,435
183451571785855,,435
165095080277490,,435
232473123502554,,435
178954335544703,,435
10415434909,,435
31039816520,,435
32355968630,,435
184714448195,,435
426342107388753,,435
211784952201006,,435
263045077078153,,435
291328284224756,,435
317973382313,,435
136076586414414,,435
6049845628,,435
60898092884,,435
99437464086,,435
59670321209,,435
104256546785,,435
97467466434,,435
19761666483,,435
135622561795,,435
38188522109,,435
237266177505,,435
11668058203,,435
129838460423311,,435
104145216287468,,435
123760181059904,,435
33551870324,,435
62694415013,,435
191467650879522,,435
196172863756318,,435
15990593258,,435
54339767636,,435
292450165237,,435
231920423582764,,435
173311756229,,435
107813312622027,,435
277092398982343,,435
100466069999378,,435
80735947280,,435
187948673096,,435
142319695810505,,435
126404884166722,,435
23511719065,,435
119315764835684,,435
126045307470209,,435
13569222614,,435
6081264058,,435
38020227114,,435
107753705920771,,435
134867059877693,,435
202889093162541,,435
348226578547520,,435
303001480799,,435
168415739824,,435
128709147182829,,435
111338048901908,,435
143090842452886,,435
102769203164556,,435
34128972103,,435
37579389068,,435
94896797481,,435
8285008116,,435
162709987084212,,435
226995237328592,,435
15317193987,,435
7925207825,,435
27462752586,,435
27486173440,,435
7719045571,,435
389917124414477,,435
203566099673015,,435
160194347361149,,435
269932382574,,435
226703240696221,,710
319606828087891,,435
335019103193,,435
122364157792748,,435
18086204453,,435
1428155827441015,,435
386089000920,,435
129232320422949,,435
115246931824213,,435
111944478831848,,435
115736792746,,435
61635397295,,435
5113074511,,435
151325601973,,435
50922374477,,435
278556805516569,,435
209772159047108,,435
310152629072101,,435
195752030476357,,435
58050615068,,435
126311704140191,,435
107648935935266,,435
35261837479,,435
37953221659,,435
310653884765,,435
48454548103,,183
99208163066,,183
128002933898246,,183
238708116157841,,183
113393315383836,,183
130375173673365,,297
142192672462112,,183
139142652769994,,183
197683250243920,,183
124194904321796,,183
216334111743328,,183
47573606244,,183
155300987820153,,183
74275622448,,183
39368649821,,183
139309753186,,183
300020356691787,,183
229279453765206,,183
134191109957159,,276
267921496590920,,276
144858625558916,,276
269681732326,,276
444633788920061,,276
425168617519865,,276
105188009548848,,276
173156556117745,,276
151201618227072,,276
125401824136702,,276
330620880364912,,29
273255549445681,,29
56694768975,,29
132088993529046,,29
176795579053741,,29
204891492877210,,29
159075170786067,,29
75610362155,,29
196527681874,,29
109670772397760,,29
148195425201854,,731
76120593805,,731
107444725956238,,731
8971934575,,731
40505097827,,731
59317784222,,731
20450204998,,277
136681543197494,,277
1441192439446346,,277
688396037849495,,277
169869999721698,,277
539049606202925,,277
581594761894406,,277
578129672270229,,277
634227063296807,,277
462875793831726,,277
568854946484205,,277
461763213903577,,277
485878071423718,,277
237437860453,,277
104035656298567,,277
134959619898773,,277
494130737279335,,277
205898269422901,,277
158291964223865,,277
101100400538,,277
33331950906,,277
19074699872,,277
145233168847987,,277
120319228000030,,277
84218631570,,710
8400033683,,277
265912913446229,,277
23006171080,,277
191761907515164,,277
484439085178,,277
33799411627,,277
108477969224404,,277
123630079190,,277
162747913754771,,277
193942543974269,,277
85203529070,,277
164777533585694,,277
107172516009912,,277
196845597007150,,277
175908210894,,277
187510030768,,30
209536131080,,576
108463839185746,,277
329599310401,,277
163544026997155,,277
42061446626,,277
95763648487,,277
112411102108064,,277
176332265718608,,277
140261849337602,,353
125198774159684,,353
268804234170,,353
233678325346,,353
268020956617503,,425
107132172710068,,425
525993320786445,,425
371297942976009,,425
309018715882396,,425
60549323457,,425
211618990130,,425
133679917027,,425
9418869018,,425
109543602407353,,425
57290737415,,425
207194148520,,425
357255397651546,,425
129731030509,,425
149174188470059,,425
370285748929,,726
75932763901,,425
270662652983514,,425
313605178729805,,425
126054000813497,,425
55062490381,,425
121084037907310,,425
163061340383533,,425
162652727086633,,425
112311302113151,,425
92896153814,,425
219039648232,,620
471057296326047,,620
111697472200974,,620
450618165023712,,620
429851777091903,,620
121781294924,,620
164157900291077,,620
319734991454320,,620
317874721642106,,620
146967728739,,620
355123131977,,620
117380271649661,,620
12561561279,,620
279729305411709,,620
51486738894,,620
125158597508703,,620
30199023987,,620
193114877427432,,278
115951848425696,,278
335318216493263,,278
266985803421976,,710
106390752715517,,710
100294126688207,,710
415868401764080,,140
145782465450480,,140
111923642278599,,140
110849485902,,140
131128773618810,,140
194681480565163,,140
122593500730,,140
10150089856240105,,140
128978663804060,,140
111283126449,,140
293487550799666,,142
174402776001450,,142
162923947079569,,142
371406752921962,,731
104948519548851,,731
133129256715598,,352
143399512435513,,352
105735397284,,352
124649787580172,,352
135451253153609,,352
117262611693496,,352
7835151610,,352
109358035750308,,352
114610230218,,352
149136001775941,,279
110371715653512,,279
106307402741519,,279
103154916397683,,565
113128935508077,,297
61042919413,,297
485442944898413,,297
169855716582,,297
207366835956277,,297
121202107890667,,424
141089944449,,424
328669374460,,424
131142240313036,,424
163777256982939,,280
114168675261150,,280
111558175529865,,280
109452605741087,,280
48458396582,,280
107115032655814,,280
670331009649103,,417
241204942588073,,417
18855777579,,417
47051192317,,417
239135326050,,417
431576010267486,,417
127793553933133,,352
41162448803,,62
1458162911075989,,62
320888967957664,,62
598484173514014,,29
161314827234830,,29
185661698172155,,29
179504732089729,,29
245614105495340,,29
290256024348756,,29
223553004368567,,29
168668876574314,,29
299020970110625,,29
310943025606302,,29
287115258041570,,29
395568137142834,,29
269971956445256,,29
266987480037946,,29
307930912581697,,29
6355071377,,29
291295250917908,,29
235352433190697,,29
173277286048071,,581
137659609634393,,29
143928845669564,,29
126985817409635,,611
135061199879622,,29
200910949975944,,29
263197523700190,,581
497099083669202,,486
549733051717145,,486
188908704878,,486
347690778648112,,486
51791915551,,486
144294272286141,,486
83515051668,,608
101617176639505,,486
151968601520840,,486
116972654980616,,486
122288917782204,,486
300270323323583,,486
141702912517784,,486
150045051696719,,402
133214390150429,,402
181675295252909,,402
158745117513395,,402
129465863813614,,344
86654353260,,344
411582452233568,,344
213506988726235,,344
101011686660158,,344
120436731305738,,344
17475614410,,344
178240792214534,,344
280483721973765,,344
53886065194,,344
207446029271515,,344
109254279168036,,344
377357748962136,,344
46350942335,,344
319123101045,,344
27760631939,,344
202604121838,,344
7679249105,,15
114637675747,,344
13994086254,,344
323110354399964,,344
131038446496,,344
108742802503267,,344
61124008229,,620
142671152446083,,344
166259243399412,,344
56805881344,,344
136458693069994,,344
10327176876,,344
15571863213,,344
116418948405948,,344
343777928976297,,344
165725140125869,,344
110624922291361,,344
115078788503047,,344
113443222020635,,344
107952872559242,,344
112922172054299,,344
105523912813955,,344
104323489604702,,344
109686329057330,,344
107662659263691,,344
7040724713,,344
106862391211,,344
320312388266,,344
12484614382,,344
24658969790,,344
74014779924,,344
103502689690922,,344
12991124958,,344
259197774284663,,402
112339905452271,,402
9171759550,,402
195728140573155,,402
143224269148309,,402
322298471236171,,402
186764134813040,,402
108725789161036,,402
253082931370058,,425
310023849104972,,425
107209286835,,425
212958895392657,,425
115280778568264,,425
221519614543297,,425
355058771247667,,425
205563946128613,,425
370831959032,,425
220596027986153,,425
431106716910740,,425
306620959381614,,425
148596019680,,425
136334237654,,425
147136688729716,,425
79672386088,,425
36971033517,,425
297418100301448,,425
275031719209584,,425
55826032284,,425
178713385549168,,62
125036217568779,,62
86570698697,,62
112853368738078,,62
148466878648401,,62
83207497547,,62
131306620335,,62
242049642556567,,62
150418411639041,,62
175976929112045,,62
128153670534917,,62
141696309235492,,62
70912851867,,62
164789043548849,,62
187538307942373,,62
152547158114032,,62
26883977238,,62
73197783547,,62
163895963673439,,62
138963299513320,,62
171975949519639,,62
135983219765514,,62
116283068433685,,62
115720015132541,,62
256413695179,,62
254514554123,,62
105670412799109,,62
106282446075831,,62
182918555076207,,62
125282057531176,,282
52122799939,,282
20394268016,,282
130446650307190,,282
144427158910192,,282
138673696124,,282
143471787886,,282
298541467408,,282
231405677166,,282
142814818016,,282
137019626372464,,282
120307558052662,,282
178541832317498,,142
46033089070,,142
48473132103,,142
292311793406,,142
205093849529621,,142
113067322036888,,142
46189822881,,142
46447308385,,142
140701726130452,,142
255135247864183,,29
166732063354353,,142
383288731751362,,142
136298473113961,,142
215194691857418,,142
553553914668311,,142
23516382545,,142
51020766660,,142
191646894188081,,402
357323844363744,,142
69372357008,,142
353608484714337,,142
112582722130833,,142
150067161728471,,142
181478899521,,142
351728338272448,,142
344727575566725,,142
456574300031,,142
170652616401723,,142
61576464312,,142
186224974691,,142
152481961523192,,142
400228226664970,,142
367173717818,,142
369391620958,,142
153875974640103,,142
264571513559218,,142
81670954690,,142
89529786318,,142
152149768192756,,142
74045557704,,142
185244834843105,,142
127245460644010,,142
42482191460,,142
137623232929861,,193
184819561631184,,193
110629152304679,,352
96504521688,,352
190004347699689,,352
65039927609,,352
105545726144462,,352
138943387336,,352
156296274419595,,592
786264591400431,,633
135772069799201,,633
287287284635115,,633
36260434734,,633
233444800088883,,633
132535093447877,,633
111437015567316,,633
214938655186575,,633
215671830451,,633
47446629574,,633
79979911177,,633
257615510194,,633
38322428338,,633
92430808346,,633
233539513388824,,633
465736736810504,,633
117074698435535,,633
343205875205,,633
218173754892775,,688
60526069384,,620
253947547587,,633
67669914838,,633
175335282561310,,633
108363429192935,,633
87293135584,,633
156897204378554,,633
128038680328,,633
217614658272418,,633
114302975309837,,633
245551463859,,633
241803019177398,,633
140860939314598,,633
131833733540211,,633
23954995487,,633
356628344001,,633
124171651120,,633
210119734359,,633
156878514362185,,633
37553543575,,424
1849556178518421,,424
611233732268317,,424
183972714985745,,424
9212558519,,424
168008203209706,,424
161322574010549,,424
61499937016,,424
450107891722062,,424
218562624918440,,424
238102786316984,,424
138222749659532,,424
437521022975757,,424
61265398450,,424
295267990578836,,424
101179116615819,,424
109768939060210,,424
297862850231899,,424
170037029696398,,424
342540204463,,424
208992486157,,424
123973474724,,424
418869941473228,,424
302659739806857,,424
57242657138,,424
111815475513565,,424
126349594048072,,424
32871120852,,424
124918657563065,,424
118708092066,,424
33065287838,,424
304929595063,,611
346513415445033,,424
271492186195710,,424
113115192033141,,424
6173948332,,424
211314828881383,,424
136831403044109,,424
124836567529864,,424
160953347286270,,424
179369847395,,424
145297388822204,,688
204039026998,,581
112601482088241,,581
80511373917,,581
112088258804189,,581
102265143160004,,581
93662858293,,581
108144145872515,,581
450974318336492,,581
174715629256816,,581
153975441447628,,581
183311785086475,,581
55103585839,,581
163025523708915,,581
109699399048542,,581
401328573230641,,581
121874947907086,,581
83730250674,,581
119045328124234,,581
152755134769036,,581
1438464806393709,,581
105488092818814,,581
204261036273980,,620
238726996171522,,620
21895588638,,620
18997313294,,620
9748634303,,620
106592039363902,,620
101213636472,,620
75272647423,,620
153965881289435,,620
137964906250287,,620
135256086597240,,424
417701928276021,,424
193595694002403,,424
49225270909,,424
181758458594740,,424
203899441756,,424
442515250178,,424
217183695103232,,424
117932148264546,,710
660489983965266,,424
82578844260,,424
311301036380,,424
168380419873019,,424
104101279633413,,424
260862024012181,,424
139920952738702,,424
114613726594,,424
92838339624,,424
109883642410293,,424
45896557209,,424
240293539356741,,424
145099185575249,,424
147024262005514,,424
122521637778424,,424
195199240605448,,424
111737045530922,,424
201685403175562,,424
187244895071,,424
197800150250287,,424
78944473964,,424
310189758742,,424
346341338793584,,424
67230152062,,424
130184490326518,,424
160109100742651,,352
61191794765,,352
204900636241677,,352
101091857422,,352
279449291201,,352
233641832484,,352
55012645578,,608
87915486425,,608
10552287399,,608
110532538966945,,608
135894269774823,,62
187432322508,,62
246097262151618,,62
113094678700557,,62
39093233821,,62
120399901341749,,62
147760371963505,,62
156389867741263,,62
127539803991160,,62
220534511487,,62
171166926282496,,62
192474050943095,,62
193778394003664,,62
170195866329248,,62
591094377649258,,719
167045330009068,,719
186194593891,,719
13244185863,,719
81765555351,,719
423206131024575,,719
123835704256,,719
167128213255,,719
55268131288,,719
168520406539183,,719
113584170261,,719
297489150357924,,719
1404966656423597,,719
323116465111,,620
1476288055931209,,719
419069564866689,,719
142212785920,,719
189215224505659,,719
256433394378920,,719
246207622085276,,719
463097077101519,,719
91522867362,,719
148131465310904,,719
119183331603872,,719
191748634219838,,719
463402830398981,,719
341697512652,,719
117547334993760,,719
145079664870,,719
161388970605731,,719
316018751779838,,719
428871563810709,,719
401180036607070,,719
128087543910980,,719
127904435028,,719
97734977211,,719
183364361712562,,719
344023390456,,719
182342489752,,553
152528654776746,,719
194734320582409,,719
103378209694429,,719
89899138453,,719
56170259466,,719
108677131037,,719
121150347941070,,352
11640096627,,719
215204471085,,719
229440550400871,,719
32221644236,,719
54958578919,,719
108139265880549,,719
181795508529832,,719
71377499280,,719
110580113666,,719
163169747041740,,719
156243533478,,719
75117445241,,719
29123655897,,719
157242050980624,,719
67656703255,,719
79213136412,,719
97318176284,,719
304842220604,,719
48516003138,,719
195018270515653,,719
138826772844218,,719
92722409507,,719
181440555227700,,719
120775314645133,,719
127698857300629,,719
107397127491,,719
185696644785401,,719
134581403243088,,719
112558331584,,719
118673258553,,719
10510043146,,719
118742988198930,,719
62996901155,,719
18543728314,,719
103103316395989,,719
47340927687,,719
75451039060,,633
50253108958,,719
200604239956643,,719
162009438973,,719
271035402171,,719
7586890945,,719
73098039743,,719
140772004071,,719
367432092898,,719
195269533220,,719
286812821345340,,352
173666479323176,,352
305088616175433,,352
253404158114121,,352
138619029503826,,352
139964992737584,,15
203570986332009,,352
90261443284,,352
38723076079,,352
210789288951803,,352
148801098485200,,352
83669531845,,424
164933106874918,,620
30977473375,,352
55494929688,,426
400920809977903,,620
39111782780,,142
115772068492804,,352
98958343341,,352
8801283980,,352
100216079281,,352
137250126348044,,352
8788681205,,352
116126795106590,,352
268436263219773,,352
14074130141,,352
284017591669744,,352
139869599400635,,352
168399973173914,,352
58339527980,,352
9981823117,,352
211590668855066,,352
389647051057967,,352
14850732917,,142
223865081061239,,352
144763011483,,352
169026156455951,,352
65056889242,,352
130612967074027,,719
300467000032022,,352
370950436278790,,352
158627980821206,,352
67516240681,,352
155041294533042,,352
145045105565052,,352
123277977739223,,352
233759916754945,,352
121461281295810,,352
418308444884572,,352
274805869272063,,352
147022792035213,,352
140244206122142,,352
105387779520988,,352
140707259300667,,352
107444369284961,,402
323748223807,,402
32409293817,,402
108091185885068,,402
124192173888,,402
38424597072,,402
186002576596,,402
19851433656,,402
337399167028,,402
22438643391,,402
29799775949,,402
72125494439,,142
150013361715411,,142
36311696755,,142
112485688764663,,142
191626034206208,,142
123550840047,,142
59790658571,,142
238808916142153,,402
200711482657,,402
319076397839,,402
418654488147697,,402
93919173707,,620
590549847657023,,620
105835559456147,,620
257428099225,,620
139339812764368,,620
343637604920,,620
73042183744,,620
156195014444203,,620
122242441136134,,620
181349418613251,,620
595733777124435,,620
271684939610082,,620
250663268437032,,620
97999062703,,620
524388347641671,,620
52839101891,,620
186002024778919,,620
528015507245047,,620
23412623464,,620
168505536559027,,620
150521625078007,,588
696432043722344,,297
112049678147,,297
642709969075906,,297
405905676113087,,297
127549153962792,,297
177746742243153,,297
1464150017135669,,297
549857875131472,,297
286310964723211,,297
150454458308096,,297
161465503960928,,297
166335510177398,,297
221474091305673,,297
386139974800069,,297
402076523256153,,297
511094602277653,,297
175375172517759,,297
152352221576040,,297
165362380176677,,297
124798314376051,,297
113445878841681,,297
363516993758835,,297
494549777251535,,581
113813988643163,,297
367005637011,,297
164548826901391,,297
111433558883185,,297
154598269010,,297
218126124918928,,297
142888252392964,,297
73521409771,,297
110848972300338,,297
106429989482811,,297
143007701458,,297
107843672656320,,297
241500561851,,297
147636733993,,297
112153898796312,,297
246158972073427,,290
248695858479834,,290
349770978931,,290
164063990296748,,192
269669004742,,192
148574895186112,,192
163101573724383,,192
158879007477280,,192
98134420179,,192
121515094599596,,192
144753685558911,,192
151295924923220,,192
340620291100,,402
184326568284194,,402
104803492726,,402
458728644166539,,140
182458018455792,,140
27890181917,,140
141850745846,,140
351847244904390,,140
111526785554639,,140
162725660427581,,140
112013892146266,,140
244211462358355,,140
163760560307779,,140
144860816679,,140
11759377156,,140
158293562446,,710
618093218242329,,291
108209145973072,,291
243061979051952,,291
104973270802,,292
170420589723917,,292
114206135285344,,292
21936796784,,292
42433326780,,292
489301881113364,,142
172736672769305,,142
51392956673,,142
31969693620,,142
194126263955039,,142
216883205048,,142
112965118735461,,142
227333883020,,142
101647733151,,142
70863506981,,142
113063567060,,352
105552707449,,352
105560788943,,352
128858876279,,352
104101389042,,352
156586811158167,,591
44626647633,,591
211281950801,,591
84437728562,,591
171339286248201,,591
98534165717,,591
272978652712240,,591
141048556003467,,446
158409944186460,,446
44087085973,,446
131198310349464,,446
224653140057,,446
99049500702,,446
131833207616,,446
389382877744149,,446
312857555659,,446
104071826295383,,446
145003015521235,,446
134494389954730,,446
212412883380,,446
188017331223856,,446
108043822549291,,446
110357205666304,,446
136011623114711,,446
