Id,Label,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Eigenvector Centrality
122883137773169,,605,0,1,1,1.0,0.0,1.0,0.0
115350841827845,,605,0,1,1,1.0,0.0,1.0,0.0
113780921986354,,605,0,1,1,1.0,0.0,1.0,0.0
110319912355340,,605,0,1,1,1.0,0.0,1.0,0.0
146501465369429,,605,0,1,1,1.0,0.0,1.0,0.0
291436589509,,605,0,1,1,1.0,0.0,1.0,0.0
143239072749,,605,0,1,1,1.0,0.0,1.0,0.0
137399331387,,605,0,1,1,1.0,0.0,1.0,0.0
127079109363,,605,0,1,1,1.0,0.0,1.0,0.0
186986634047,,605,0,1,1,1.0,0.0,1.0,0.0
242241559977,,605,0,1,1,1.0,0.0,1.0,0.0
214961855460,,605,0,1,1,1.0,0.0,1.0,0.0
202180158256,,62,0,2,2,3.0,0.0,3.0,0.0
111447001167,,605,0,1,1,1.0,0.0,1.0,0.0
31105826623,,605,0,1,1,1.0,0.0,1.0,0.0
21278262984,,605,0,1,1,1.0,0.0,1.0,0.0
14080572593,,605,0,1,1,1.0,0.0,1.0,0.0
45214314012,,605,0,1,1,1.0,0.0,1.0,0.0
48473520449,,605,0,1,1,1.0,0.0,1.0,0.0
84567804229,,605,0,1,1,1.0,0.0,1.0,0.0
52149773939,,605,0,1,1,1.0,0.0,1.0,0.0
59679545024,,605,0,1,1,1.0,0.0,1.0,0.0
30971207853,,605,0,1,1,1.0,0.0,1.0,0.0
104964252880015,,605,0,1,1,1.0,0.0,1.0,0.0
106150472748986,,605,0,1,1,1.0,0.0,1.0,0.0
106047622760500,,605,0,1,1,1.0,0.0,1.0,0.0
105606379498250,,605,0,1,1,1.0,0.0,1.0,0.0
105480946183890,,605,0,1,1,1.0,0.0,1.0,0.0
105543439512354,,605,0,1,1,1.0,0.0,1.0,0.0
107285469305468,,605,0,1,1,1.0,0.0,1.0,0.0
107290902682250,,605,0,1,1,1.0,0.0,1.0,0.0
108124045896069,,605,0,1,1,1.0,0.0,1.0,0.0
303359497883,,605,0,1,1,1.0,0.0,1.0,0.0
108048729237016,,605,0,1,1,1.0,0.0,1.0,0.0
107521999344878,,605,0,1,1,1.0,0.0,1.0,0.0
108107825897142,,605,0,1,1,1.0,0.0,1.0,0.0
100199023390852,,605,0,1,1,1.0,0.0,1.0,0.0
354242988254,,605,0,1,1,1.0,0.0,1.0,0.0
104390879628638,,605,0,1,1,1.0,0.0,1.0,0.0
103630013060314,,605,0,1,1,1.0,0.0,1.0,0.0
104017502969517,,605,0,1,1,1.0,0.0,1.0,0.0
100394413365367,,605,0,1,1,1.0,0.0,1.0,0.0
103984763019211,,605,0,1,1,1.0,0.0,1.0,0.0
100488093345077,,605,0,1,1,1.0,0.0,1.0,0.0
102268149834398,,605,0,1,1,1.0,0.0,1.0,0.0
103418383070336,,605,0,1,1,1.0,0.0,1.0,0.0
115195958521918,,605,0,1,1,1.0,0.0,1.0,0.0
117581984959441,,605,0,1,1,1.0,0.0,1.0,0.0
116147381742646,,605,0,1,1,1.0,0.0,1.0,0.0
115834961770987,,605,0,1,1,1.0,0.0,1.0,0.0
111829205520862,,605,0,1,1,1.0,0.0,1.0,0.0
113855401978723,,605,0,1,1,1.0,0.0,1.0,0.0
111644792204280,,605,0,1,1,1.0,0.0,1.0,0.0
111687375534729,,605,0,1,1,1.0,0.0,1.0,0.0
111692185535319,,605,0,1,1,1.0,0.0,1.0,0.0
112073708855457,,605,0,1,1,1.0,0.0,1.0,0.0
111726465556138,,605,0,1,1,1.0,0.0,1.0,0.0
120739571273825,,605,0,1,1,1.0,0.0,1.0,0.0
117860031572922,,605,0,1,1,1.0,0.0,1.0,0.0
123835947673013,,605,0,1,1,1.0,0.0,1.0,0.0
111641608874254,,605,0,1,1,1.0,0.0,1.0,0.0
1467940900086805,,605,0,1,1,1.0,0.0,1.0,0.0
122782747732622,,605,0,1,1,1.0,0.0,1.0,0.0
120917767921130,,605,0,1,1,1.0,0.0,1.0,0.0
117870244902016,,605,0,1,1,1.0,0.0,1.0,0.0
117894551570519,,605,0,1,1,1.0,0.0,1.0,0.0
118079254910840,,605,0,1,1,1.0,0.0,1.0,0.0
120858171262595,,605,0,1,1,1.0,0.0,1.0,0.0
119550408104408,,605,0,1,1,1.0,0.0,1.0,0.0
111399095542830,,605,0,1,1,1.0,0.0,1.0,0.0
164534063393,,605,0,1,1,1.0,0.0,1.0,0.0
190387584266,,605,0,1,1,1.0,0.0,1.0,0.0
133526519952,,62,0,2,2,3.0,0.0,3.0,0.0
434934819861778,,605,0,1,1,1.0,0.0,1.0,0.0
63121833812,,605,0,1,1,1.0,0.0,1.0,0.0
96409994280,,605,0,1,1,1.0,0.0,1.0,0.0
93860604604,,605,0,1,1,1.0,0.0,1.0,0.0
196055719138,,605,0,1,1,1.0,0.0,1.0,0.0
249015944588,,605,0,1,1,1.0,0.0,1.0,0.0
108895402520809,,605,0,1,1,1.0,0.0,1.0,0.0
110228105697942,,605,0,1,1,1.0,0.0,1.0,0.0
107248002674480,,605,0,1,1,1.0,0.0,1.0,0.0
283384265468,,605,0,1,1,1.0,0.0,1.0,0.0
103220093070900,,605,0,1,1,1.0,0.0,1.0,0.0
100864936624281,,605,0,1,1,1.0,0.0,1.0,0.0
145221758834041,,605,0,1,1,1.0,0.0,1.0,0.0
158973764203675,,605,0,1,1,1.0,0.0,1.0,0.0
177726899000044,,605,0,1,1,1.0,0.0,1.0,0.0
178245502202670,,605,0,1,1,1.0,0.0,1.0,0.0
183659448342949,,605,0,1,1,1.0,0.0,1.0,0.0
184780534876195,,605,0,1,1,1.0,0.0,1.0,0.0
170747812962011,,605,0,1,1,1.0,0.0,1.0,0.0
160579257341985,,605,0,1,1,1.0,0.0,1.0,0.0
115517615214612,,605,0,1,1,1.0,0.0,1.0,0.0
199422593414870,,605,0,1,1,1.0,0.0,1.0,0.0
170444913004073,,605,0,1,1,1.0,0.0,1.0,0.0
170194356428602,,605,0,1,1,1.0,0.0,1.0,0.0
422018487844840,,605,0,1,1,1.0,0.0,1.0,0.0
186232684722570,,605,0,1,1,1.0,0.0,1.0,0.0
156019357926257,,605,0,1,1,1.0,0.0,1.0,0.0
106922492783897,,605,0,1,1,1.0,0.0,1.0,0.0
360656867280673,,605,0,1,1,1.0,0.0,1.0,0.0
234477139901135,,605,0,1,1,1.0,0.0,1.0,0.0
219582871393414,,605,0,1,1,1.0,0.0,1.0,0.0
188323017864788,,605,0,1,1,1.0,0.0,1.0,0.0
198570203509968,,605,0,1,1,1.0,0.0,1.0,0.0
165937596818390,,605,0,1,1,1.0,0.0,1.0,0.0
214550325242719,,605,0,1,1,1.0,0.0,1.0,0.0
215430461822872,,605,0,1,1,1.0,0.0,1.0,0.0
185982421426791,,605,0,1,1,1.0,0.0,1.0,0.0
131071223656747,,605,0,1,1,1.0,0.0,1.0,0.0
111705855659574,,605,0,1,1,1.0,0.0,1.0,0.0
145823922102538,,605,0,1,1,1.0,0.0,1.0,0.0
146304438729177,,605,0,1,1,1.0,0.0,1.0,0.0
141337835901360,,605,0,1,1,1.0,0.0,1.0,0.0
142220452479617,,605,0,1,1,1.0,0.0,1.0,0.0
156848110993763,,605,0,1,1,1.0,0.0,1.0,0.0
135020889874384,,605,0,1,1,1.0,0.0,1.0,0.0
137946806221013,,605,0,1,1,1.0,0.0,1.0,0.0
139874792718102,,605,0,1,1,1.0,0.0,1.0,0.0
139636166084827,,605,0,1,1,1.0,0.0,1.0,0.0
140073739366921,,605,0,1,1,1.0,0.0,1.0,0.0
151905701497998,,605,0,1,1,1.0,0.0,1.0,0.0
152446881440322,,605,0,1,1,1.0,0.0,1.0,0.0
155583901123612,,605,0,1,1,1.0,0.0,1.0,0.0
146699028681060,,605,0,1,1,1.0,0.0,1.0,0.0
155132547854475,,605,0,1,1,1.0,0.0,1.0,0.0
153455404666871,,605,0,1,1,1.0,0.0,1.0,0.0
151143018239918,,605,0,1,1,1.0,0.0,1.0,0.0
147381858612943,,605,0,1,1,1.0,0.0,1.0,0.0
149073758453628,,605,0,1,1,1.0,0.0,1.0,0.0
149215238455638,,605,0,1,1,1.0,0.0,1.0,0.0
111553385586089,,605,0,1,1,1.0,0.0,1.0,0.0
111712488888132,,605,0,1,1,1.0,0.0,1.0,0.0
111707992199568,,605,0,1,1,1.0,0.0,1.0,0.0
101802123325088,,605,0,1,1,1.0,0.0,1.0,0.0
113633175333024,,605,0,1,1,1.0,0.0,1.0,0.0
117134831638746,,605,0,1,1,1.0,0.0,1.0,0.0
459440180736133,,605,0,1,1,1.0,0.0,1.0,0.0
111397725580187,,605,0,1,1,1.0,0.0,1.0,0.0
118076834885016,,605,0,1,1,1.0,0.0,1.0,0.0
146995662858,,605,0,1,1,1.0,0.0,1.0,0.0
192274776974,,605,0,1,1,1.0,0.0,1.0,0.0
368680476220,,605,0,1,1,1.0,0.0,1.0,0.0
340005950112,,605,0,1,1,1.0,0.0,1.0,0.0
159802687389589,,605,0,1,1,1.0,0.0,1.0,0.0
157303804299766,,605,0,1,1,1.0,0.0,1.0,0.0
121377607911242,,605,0,1,1,1.0,0.0,1.0,0.0
185883194764588,,605,0,1,1,1.0,0.0,1.0,0.0
211663508844231,,605,0,1,1,1.0,0.0,1.0,0.0
221853877859921,,605,0,1,1,1.0,0.0,1.0,0.0
181681211865165,,605,0,1,1,1.0,0.0,1.0,0.0
142946072433580,,605,0,1,1,1.0,0.0,1.0,0.0
140474079325782,,605,0,1,1,1.0,0.0,1.0,0.0
153076624710334,,605,0,1,1,1.0,0.0,1.0,0.0
133261280051775,,605,0,1,1,1.0,0.0,1.0,0.0
143149119052641,,605,0,1,1,1.0,0.0,1.0,0.0
152085384806387,,605,0,1,1,1.0,0.0,1.0,0.0
145273685524049,,605,0,1,1,1.0,0.0,1.0,0.0
104941379548495,,605,0,1,1,1.0,0.0,1.0,0.0
160851863980487,,605,0,1,1,1.0,0.0,1.0,0.0
115781441766222,,605,0,1,1,1.0,0.0,1.0,0.0
205769609486839,,605,0,1,1,1.0,0.0,1.0,0.0
154412007930614,,605,0,1,1,1.0,0.0,1.0,0.0
351903871531771,,605,0,1,1,1.0,0.0,1.0,0.0
278729325494899,,605,0,1,1,1.0,0.0,1.0,0.0
159190007448710,,605,0,1,1,1.0,0.0,1.0,0.0
249719932742,,605,0,1,1,1.0,0.0,1.0,0.0
100246190017404,,605,0,1,1,1.0,0.0,1.0,0.0
142401985793875,,605,0,1,1,1.0,0.0,1.0,0.0
179119685440899,,605,0,1,1,1.0,0.0,1.0,0.0
163994886962777,,605,0,1,1,1.0,0.0,1.0,0.0
249326385082587,,605,0,1,1,1.0,0.0,1.0,0.0
207012129323678,,605,0,1,1,1.0,0.0,1.0,0.0
111547162219332,,605,0,1,1,1.0,0.0,1.0,0.0
174717159205881,,605,0,1,1,1.0,0.0,1.0,0.0
109301232425652,,62,0,2,2,3.0,0.0,3.0,0.0
167208406675036,,605,0,1,1,1.0,0.0,1.0,0.0
148519885179021,,605,0,1,1,1.0,0.0,1.0,0.0
194143290627489,,605,0,1,1,1.0,0.0,1.0,0.0
137845656256856,,605,0,1,1,1.0,0.0,1.0,0.0
92634385751,,605,0,1,1,1.0,0.0,1.0,0.0
107544139275009,,605,0,1,1,1.0,0.0,1.0,0.0
142538215777868,,605,0,1,1,1.0,0.0,1.0,0.0
139440792793942,,605,0,1,1,1.0,0.0,1.0,0.0
1389043497978839,,605,0,1,1,1.0,0.0,1.0,0.0
323975528577,,605,0,1,1,1.0,0.0,1.0,0.0
115906591797513,,605,0,1,1,1.0,0.0,1.0,0.0
261623543921867,,605,0,1,1,1.0,0.0,1.0,0.0
102048436523309,,605,0,1,1,1.0,0.0,1.0,0.0
150102045037985,,605,0,1,1,1.0,0.0,1.0,0.0
161149073895110,,605,0,1,1,1.0,0.0,1.0,0.0
203744672980441,,605,0,1,1,1.0,0.0,1.0,0.0
177478738967897,,605,0,1,1,1.0,0.0,1.0,0.0
115278085167555,,605,0,1,1,1.0,0.0,1.0,0.0
136560556391490,,605,0,1,1,1.0,0.0,1.0,0.0
141567152555359,,605,0,1,1,1.0,0.0,1.0,0.0
112107108806875,,605,0,1,1,1.0,0.0,1.0,0.0
189335287772629,,605,0,1,1,1.0,0.0,1.0,0.0
113649128665900,,605,0,1,1,1.0,0.0,1.0,0.0
109294582422936,,62,0,2,2,2.0,0.0,2.0,0.0
127305693982893,,605,0,1,1,1.0,0.0,1.0,0.0
148263008535497,,605,0,1,1,1.0,0.0,1.0,0.0
199055633480442,,605,0,1,1,1.0,0.0,1.0,0.0
122817734433117,,605,0,1,1,1.0,0.0,1.0,0.0
123679644356435,,605,0,1,1,1.0,0.0,1.0,0.0
182390698601550,,605,0,1,1,1.0,0.0,1.0,0.0
213746851987282,,605,0,1,1,1.0,0.0,1.0,0.0
239613919408318,,605,0,1,1,1.0,0.0,1.0,0.0
225775670781253,,605,0,1,1,1.0,0.0,1.0,0.0
171497719546740,,605,0,1,1,1.0,0.0,1.0,0.0
147681681923558,,605,0,1,1,1.0,0.0,1.0,0.0
148274935215322,,605,0,1,1,1.0,0.0,1.0,0.0
149394398421860,,605,0,1,1,1.0,0.0,1.0,0.0
150263548323011,,605,0,1,1,1.0,0.0,1.0,0.0
193600567347993,,605,0,1,1,1.0,0.0,1.0,0.0
127188054048331,,605,0,1,1,1.0,0.0,1.0,0.0
424090580415,,605,0,1,1,1.0,0.0,1.0,0.0
141575172580136,,605,0,1,1,1.0,0.0,1.0,0.0
125447387490002,,605,0,1,1,1.0,0.0,1.0,0.0
464828133542009,,605,0,1,1,1.0,0.0,1.0,0.0
141921519173777,,605,0,1,1,1.0,0.0,1.0,0.0
168806656469018,,605,0,1,1,1.0,0.0,1.0,0.0
202888406419892,,605,0,1,1,1.0,0.0,1.0,0.0
231906940256305,,605,0,1,1,1.0,0.0,1.0,0.0
138878776165378,,605,0,1,1,1.0,0.0,1.0,0.0
155382027832326,,605,0,1,1,1.0,0.0,1.0,0.0
123976497653790,,605,0,1,1,1.0,0.0,1.0,0.0
118057474098,,605,0,1,1,1.0,0.0,1.0,0.0
145588012131045,,605,0,1,1,1.0,0.0,1.0,0.0
135277809896216,,605,0,1,1,1.0,0.0,1.0,0.0
164948853565004,,605,0,1,1,1.0,0.0,1.0,0.0
110374425704586,,605,0,1,1,1.0,0.0,1.0,0.0
189793696332,,605,0,1,1,1.0,0.0,1.0,0.0
101665116577136,,606,0,1,1,1.0,0.0,1.0,0.0
115176625167877,,402,1,0,1,1.0,1.0,0.0,0.07213800929185601
98194977976,,607,0,1,1,1.0,0.0,1.0,0.0
211104852263817,,607,0,1,1,1.0,0.0,1.0,0.0
212195802153853,,607,0,1,1,1.0,0.0,1.0,0.0
128865577218123,,62,0,1,1,1.0,0.0,1.0,0.0
436855306391150,,62,0,1,1,1.0,0.0,1.0,0.0
136925609714725,,62,0,1,1,1.0,0.0,1.0,0.0
280139252055740,,62,0,1,1,1.0,0.0,1.0,0.0
365980010118825,,62,0,1,1,1.0,0.0,1.0,0.0
218320678697,,62,0,1,1,1.0,0.0,1.0,0.0
110814872286995,,62,0,1,1,1.0,0.0,1.0,0.0
107232525973531,,62,0,1,1,1.0,0.0,1.0,0.0
151493393654,,62,0,1,1,1.0,0.0,1.0,0.0
148962077309,,62,0,1,1,1.0,0.0,1.0,0.0
490528635626,,62,0,1,1,1.0,0.0,1.0,0.0
138214256242450,,62,0,1,1,1.0,0.0,1.0,0.0
109148235769784,,62,0,1,1,1.0,0.0,1.0,0.0
107760142586812,,62,0,1,1,1.0,0.0,1.0,0.0
202659716418125,,62,0,1,1,1.0,0.0,1.0,0.0
131157593616786,,62,0,1,1,1.0,0.0,1.0,0.0
174399375945283,,62,0,1,1,1.0,0.0,1.0,0.0
55142469863,,62,0,1,1,1.0,0.0,1.0,0.0
19146338981,,62,0,1,1,1.0,0.0,1.0,0.0
127827430592306,,62,0,1,1,1.0,0.0,1.0,0.0
25644273248,,62,0,1,1,1.0,0.0,1.0,0.0
281344871450,,62,0,1,1,1.0,0.0,1.0,0.0
112578818046,,62,0,1,1,1.0,0.0,1.0,0.0
79582722978,,62,0,1,1,1.0,0.0,1.0,0.0
189757907828173,,608,0,1,1,2.0,0.0,2.0,0.0
116870118149,,608,0,1,1,2.0,0.0,2.0,0.0
102627576501543,,608,0,1,1,2.0,0.0,2.0,0.0
226549064145593,,424,0,1,1,1.0,0.0,1.0,0.0
131643928804,,424,0,1,1,1.0,0.0,1.0,0.0
141134692652104,,424,0,1,1,1.0,0.0,1.0,0.0
127892110597435,,424,0,1,1,1.0,0.0,1.0,0.0
109990709656,,424,0,1,1,1.0,0.0,1.0,0.0
99013192321,,424,0,1,1,1.0,0.0,1.0,0.0
115551318549772,,424,0,1,1,1.0,0.0,1.0,0.0
224038917624751,,424,0,1,1,1.0,0.0,1.0,0.0
169054609790258,,424,0,1,1,1.0,0.0,1.0,0.0
188220294617906,,424,0,1,1,1.0,0.0,1.0,0.0
109420239077342,,424,0,1,1,1.0,0.0,1.0,0.0
276151508702,,424,0,1,1,1.0,0.0,1.0,0.0
171943512855947,,424,0,1,1,1.0,0.0,1.0,0.0
107974619229818,,424,0,1,1,1.0,0.0,1.0,0.0
307570975973276,,424,0,1,1,1.0,0.0,1.0,0.0
101552446556655,,424,0,1,1,1.0,0.0,1.0,0.0
113813646818,,424,0,1,1,1.0,0.0,1.0,0.0
108135485885556,,424,0,1,1,1.0,0.0,1.0,0.0
294979080515018,,424,0,1,1,1.0,0.0,1.0,0.0
161016997294073,,424,0,1,1,1.0,0.0,1.0,0.0
137416152957831,,424,0,1,1,1.0,0.0,1.0,0.0
248201605224369,,424,0,1,1,1.0,0.0,1.0,0.0
414924271862020,,424,0,1,1,1.0,0.0,1.0,0.0
63235175537,,424,0,1,1,1.0,0.0,1.0,0.0
123730965758,,424,0,1,1,1.0,0.0,1.0,0.0
364774756906504,,424,0,1,1,1.0,0.0,1.0,0.0
135822603126203,,424,0,1,1,1.0,0.0,1.0,0.0
17967410199,,424,0,1,1,1.0,0.0,1.0,0.0
117951031190,,424,0,1,1,1.0,0.0,1.0,0.0
118250084919066,,424,0,1,1,1.0,0.0,1.0,0.0
324448922352,,424,0,1,1,1.0,0.0,1.0,0.0
154187114624433,,156,0,1,1,2.0,0.0,2.0,0.0
135893013149682,,156,0,1,1,2.0,0.0,2.0,0.0
243303959598,,156,0,1,1,2.0,0.0,2.0,0.0
130625390391421,,156,0,1,1,2.0,0.0,2.0,0.0
327986523510,,156,0,1,1,2.0,0.0,2.0,0.0
163139664314,,424,0,2,2,3.0,0.0,3.0,0.0
194945933856085,,156,0,1,1,2.0,0.0,2.0,0.0
245941765424299,,156,0,1,1,2.0,0.0,2.0,0.0
480447575311519,,156,0,1,1,2.0,0.0,2.0,0.0
103999628944,,156,0,1,1,2.0,0.0,2.0,0.0
138687996153100,,156,0,1,1,2.0,0.0,2.0,0.0
57100331634,,156,0,1,1,2.0,0.0,2.0,0.0
162009463845394,,156,0,1,1,2.0,0.0,2.0,0.0
38252331221,,156,0,1,1,2.0,0.0,2.0,0.0
157509184288902,,183,0,2,2,3.0,0.0,3.0,0.0
163955046984332,,156,0,1,1,2.0,0.0,2.0,0.0
215298591484,,156,0,1,1,2.0,0.0,2.0,0.0
114689945563,,156,0,1,1,2.0,0.0,2.0,0.0
56568412355,,156,0,1,1,2.0,0.0,2.0,0.0
196725997015646,,156,0,1,1,2.0,0.0,2.0,0.0
152496028099846,,156,0,1,1,2.0,0.0,2.0,0.0
52293150271,,156,0,1,1,2.0,0.0,2.0,0.0
180142529389,,156,0,1,1,2.0,0.0,2.0,0.0
96133935045,,156,0,1,1,2.0,0.0,2.0,0.0
49747980221,,156,0,1,1,2.0,0.0,2.0,0.0
108203695873797,,156,0,1,1,2.0,0.0,2.0,0.0
147466001953342,,156,0,1,1,2.0,0.0,2.0,0.0
207553909279,,156,0,2,2,4.0,0.0,4.0,0.0
43482787993,,156,0,1,1,2.0,0.0,2.0,0.0
157674154300,,156,0,1,1,2.0,0.0,2.0,0.0
40576108336,,156,0,1,1,2.0,0.0,2.0,0.0
62764051535,,156,0,2,2,3.0,0.0,3.0,0.0
71271100417,,156,0,2,2,3.0,0.0,3.0,0.0
99461519972,,156,0,1,1,2.0,0.0,2.0,0.0
85580558815,,156,0,1,1,2.0,0.0,2.0,0.0
115550261820709,,156,0,2,2,3.0,0.0,3.0,0.0
212370210132,,156,0,1,1,2.0,0.0,2.0,0.0
11688093750,,353,0,2,2,3.0,0.0,3.0,0.0
103403388135,,156,0,1,1,2.0,0.0,2.0,0.0
101297684051,,156,0,1,1,2.0,0.0,2.0,0.0
115369118474506,,156,0,1,1,2.0,0.0,2.0,0.0
121609737849649,,156,0,1,1,2.0,0.0,2.0,0.0
359746352695,,156,0,1,1,2.0,0.0,2.0,0.0
129980887899,,156,0,1,1,2.0,0.0,2.0,0.0
183417791857,,156,0,1,1,2.0,0.0,2.0,0.0
37404723398,,156,0,1,1,2.0,0.0,2.0,0.0
172450632322,,156,0,1,1,2.0,0.0,2.0,0.0
162069557152283,,156,0,1,1,2.0,0.0,2.0,0.0
118801658138074,,156,0,1,1,2.0,0.0,2.0,0.0
35840450963,,156,0,1,1,2.0,0.0,2.0,0.0
108188025875568,,156,0,1,1,2.0,0.0,2.0,0.0
10150145989640002,,156,0,1,1,2.0,0.0,2.0,0.0
121071482201,,156,0,1,1,2.0,0.0,2.0,0.0
26619817986,,156,0,1,1,2.0,0.0,2.0,0.0
295912191702,,156,0,1,1,2.0,0.0,2.0,0.0
140258777502,,156,0,1,1,2.0,0.0,2.0,0.0
280739853086,,156,0,1,1,2.0,0.0,2.0,0.0
93797553302,,156,0,1,1,2.0,0.0,2.0,0.0
82069536235,,156,0,1,1,2.0,0.0,2.0,0.0
136893418046,,156,0,1,1,2.0,0.0,2.0,0.0
87759236984,,156,0,1,1,2.0,0.0,2.0,0.0
258338127624780,,611,0,1,1,1.0,0.0,1.0,0.0
139435452758774,,611,0,1,1,1.0,0.0,1.0,0.0
104280086275202,,611,0,1,1,1.0,0.0,1.0,0.0
100413380001321,,611,0,1,1,1.0,0.0,1.0,0.0
53819672649,,611,0,1,1,1.0,0.0,1.0,0.0
184407524971064,,611,0,1,1,1.0,0.0,1.0,0.0
544431192317246,,611,0,1,1,1.0,0.0,1.0,0.0
113479741998666,,611,0,1,1,1.0,0.0,1.0,0.0
286447328054199,,611,0,1,1,1.0,0.0,1.0,0.0
74723374798,,611,0,1,1,1.0,0.0,1.0,0.0
112919152068479,,611,0,1,1,1.0,0.0,1.0,0.0
128420643868547,,611,0,1,1,1.0,0.0,1.0,0.0
352234719248,,611,0,1,1,1.0,0.0,1.0,0.0
153850792944,,611,0,1,1,1.0,0.0,1.0,0.0
122537584471462,,611,0,1,1,1.0,0.0,1.0,0.0
258631832931,,611,0,1,1,1.0,0.0,1.0,0.0
186112622250,,611,0,1,1,1.0,0.0,1.0,0.0
120301178090777,,611,0,1,1,1.0,0.0,1.0,0.0
186055551466730,,611,0,1,1,1.0,0.0,1.0,0.0
184962331545299,,611,0,1,1,1.0,0.0,1.0,0.0
6321499370,,611,0,1,1,1.0,0.0,1.0,0.0
214383628616829,,209,0,1,1,1.0,0.0,1.0,0.0
108592035870147,,425,0,1,1,2.0,0.0,2.0,0.0
521964637871888,,425,0,1,1,2.0,0.0,2.0,0.0
426612480713493,,425,0,1,1,2.0,0.0,2.0,0.0
157129778818,,425,0,1,1,2.0,0.0,2.0,0.0
195710028091,,425,0,1,1,2.0,0.0,2.0,0.0
363141923816015,,425,0,1,1,2.0,0.0,2.0,0.0
107213235983165,,425,0,1,1,2.0,0.0,2.0,0.0
124285199731,,425,0,1,1,2.0,0.0,2.0,0.0
640914722586231,,425,0,1,1,2.0,0.0,2.0,0.0
186094004741063,,425,0,1,1,2.0,0.0,2.0,0.0
340387152710961,,425,0,1,1,2.0,0.0,2.0,0.0
99780186812,,425,0,1,1,2.0,0.0,2.0,0.0
352569968120256,,425,0,1,1,2.0,0.0,2.0,0.0
206988498472,,353,0,1,1,1.0,0.0,1.0,0.0
623747624306072,,565,0,1,1,2.0,0.0,2.0,0.0
268078793221600,,565,0,1,1,2.0,0.0,2.0,0.0
1513413928881625,,565,0,1,1,2.0,0.0,2.0,0.0
291076844239665,,565,0,1,1,2.0,0.0,2.0,0.0
320246481446058,,565,0,1,1,2.0,0.0,2.0,0.0
497078797080866,,565,0,1,1,2.0,0.0,2.0,0.0
300904995612,,565,0,1,1,2.0,0.0,2.0,0.0
343584862396307,,565,0,1,1,2.0,0.0,2.0,0.0
122148524491280,,565,0,1,1,2.0,0.0,2.0,0.0
376350557349,,565,0,1,1,2.0,0.0,2.0,0.0
60827258382,,565,0,1,1,2.0,0.0,2.0,0.0
284484204902516,,565,0,1,1,2.0,0.0,2.0,0.0
449851071728170,,565,0,1,1,2.0,0.0,2.0,0.0
459351294146794,,565,0,1,1,2.0,0.0,2.0,0.0
387689181362029,,565,0,1,1,2.0,0.0,2.0,0.0
153601034671982,,565,0,1,1,2.0,0.0,2.0,0.0
41040333651,,565,0,1,1,2.0,0.0,2.0,0.0
470579173039785,,565,0,1,1,2.0,0.0,2.0,0.0
334999079916756,,565,0,1,1,2.0,0.0,2.0,0.0
218782748138401,,613,0,1,1,1.0,0.0,1.0,0.0
118372374844407,,142,0,1,1,1.0,0.0,1.0,0.0
247589115623,,424,0,1,1,2.0,0.0,2.0,0.0
142997427252,,424,0,1,1,2.0,0.0,2.0,0.0
214115095275226,,424,0,1,1,2.0,0.0,2.0,0.0
220483660320,,424,0,1,1,2.0,0.0,2.0,0.0
322273327817489,,424,0,1,1,2.0,0.0,2.0,0.0
294492836306,,424,0,1,1,2.0,0.0,2.0,0.0
131680533577828,,424,0,1,1,2.0,0.0,2.0,0.0
92008868433,,424,0,2,2,3.0,0.0,3.0,0.0
211114182253664,,424,0,1,1,2.0,0.0,2.0,0.0
124814974256424,,424,0,1,1,2.0,0.0,2.0,0.0
722311597796512,,156,0,1,1,1.0,0.0,1.0,0.0
103158146415784,,156,0,1,1,1.0,0.0,1.0,0.0
191021391796,,156,0,1,1,1.0,0.0,1.0,0.0
141622275859540,,156,0,1,1,1.0,0.0,1.0,0.0
305180936177542,,608,0,1,1,2.0,0.0,2.0,0.0
232199736892497,,608,0,1,1,2.0,0.0,2.0,0.0
396620497040260,,592,0,1,1,1.0,0.0,1.0,0.0
150000781723394,,592,0,1,1,1.0,0.0,1.0,0.0
58668488965,,710,0,1,1,1.0,0.0,1.0,0.0
112625242105452,,710,0,1,1,1.0,0.0,1.0,0.0
104132726289538,,710,0,1,1,1.0,0.0,1.0,0.0
214457541236,,710,0,1,1,1.0,0.0,1.0,0.0
103796352991935,,710,0,1,1,1.0,0.0,1.0,0.0
12602585785,,710,0,1,1,1.0,0.0,1.0,0.0
483851721680889,,209,0,1,1,1.0,0.0,1.0,0.0
138351629518232,,209,0,1,1,1.0,0.0,1.0,0.0
128219083876371,,209,0,1,1,1.0,0.0,1.0,0.0
120700611358972,,209,0,1,1,1.0,0.0,1.0,0.0
113077310067,,209,0,1,1,1.0,0.0,1.0,0.0
127422203937608,,209,0,1,1,1.0,0.0,1.0,0.0
86550408163,,209,0,1,1,1.0,0.0,1.0,0.0
101335433282365,,209,0,1,1,1.0,0.0,1.0,0.0
122461111260822,,209,0,1,1,1.0,0.0,1.0,0.0
180421651984367,,209,0,1,1,1.0,0.0,1.0,0.0
256590651037113,,142,0,1,1,1.0,0.0,1.0,0.0
151193214915755,,15,0,1,1,1.0,0.0,1.0,0.0
242441823087,,15,0,1,1,1.0,0.0,1.0,0.0
96855286686,,15,0,1,1,1.0,0.0,1.0,0.0
